user_id,end_week,is_dropout_point,spectral_agg,spectral_eucl,kmeans_flat,kmeans_eucl
395277,53,1,0,2,2,3
395279,67,0,0,2,0,1
395289,61,1,0,1,0,0
395290,14,0,0,1,0,3
395290,26,1,0,3,0,0
395292,38,0,0,3,1,1
395292,44,0,0,2,0,3
395296,35,1,0,2,0,3
395296,37,1,0,3,0,1
395301,56,0,0,1,0,0
395302,11,1,0,2,2,3
395302,26,1,0,1,0,0
395305,16,1,0,1,0,0
395305,20,1,0,1,0,0
395305,48,0,0,1,0,3
395309,51,1,0,2,0,3
395310,16,1,0,1,0,0
395310,54,1,0,2,0,0
395311,19,1,0,1,0,0
395315,14,0,0,2,0,3
395316,31,0,0,1,0,0
395318,30,1,0,1,0,0
395318,31,1,0,1,0,0
395319,21,1,0,1,0,0
395325,22,1,0,2,2,3
395325,33,0,0,1,0,0
395325,40,0,0,1,0,0
395326,25,1,0,3,0,1
395326,28,1,0,0,0,2
395330,43,0,0,1,0,0
395330,53,1,0,2,0,3
395334,33,1,0,3,0,1
395335,12,0,0,1,0,0
395338,42,0,0,2,2,3
395340,12,1,0,1,0,0
395347,17,1,0,1,0,0
395347,21,0,0,1,0,0
395347,35,1,0,0,1,2
395347,40,0,0,1,0,0
395347,50,1,0,1,0,0
395350,23,0,0,2,3,3
395352,14,0,0,1,0,0
395353,22,0,0,2,0,3
395360,12,1,0,1,0,0
395364,23,0,0,2,0,3
395366,30,0,0,1,0,0
395366,33,0,0,1,0,0
395373,20,0,0,3,0,1
395373,22,1,0,3,0,1
395376,22,0,0,2,0,3
395377,20,1,0,1,0,0
395377,24,1,0,1,0,0
395377,48,0,0,1,0,0
395379,18,1,0,1,0,0
395381,33,1,0,1,0,0
395381,35,1,0,1,0,0
395381,53,0,0,1,0,0
395382,11,1,0,0,1,2
395382,17,1,0,1,0,0
395384,34,1,0,1,0,0
395385,17,1,0,3,1,1
395386,29,1,0,1,0,0
395386,50,0,0,2,0,3
395387,11,1,0,0,1,2
395387,12,1,0,1,0,0
395387,18,1,0,1,0,0
395387,40,0,0,1,0,0
395387,47,0,0,1,0,0
395389,24,1,0,1,0,0
395389,41,0,0,1,0,0
395391,28,1,0,1,0,0
395391,40,0,0,1,0,0
395391,48,0,0,1,0,0
395392,51,1,0,1,0,0
395394,41,0,0,1,0,0
395398,50,1,0,1,0,0
395403,18,1,0,1,0,0
395403,28,1,0,1,0,0
395404,12,0,0,1,0,0
395404,15,0,0,1,0,0
395404,18,1,0,2,0,3
395406,21,1,0,1,0,0
395406,26,0,0,1,0,0
395412,23,1,0,2,0,3
395412,43,0,0,1,0,0
395412,51,0,0,1,0,0
395413,18,1,0,2,0,3
395414,21,1,0,2,0,3
395414,46,0,0,0,1,2
395417,47,0,0,1,0,0
395418,18,1,0,1,0,0
395418,20,1,0,1,0,0
395418,23,1,0,1,0,0
395419,27,0,0,1,0,0
395419,38,0,0,1,0,0
395419,49,1,0,1,0,0
395419,50,1,0,1,0,0
395420,43,0,0,1,0,0
395423,24,1,0,1,0,0
395423,38,0,0,1,0,0
395423,49,1,0,1,0,0
395425,18,1,0,1,0,0
395425,20,1,0,1,0,0
395425,38,0,0,1,0,0
395425,49,1,0,1,0,0
395426,22,1,0,1,0,0
395426,44,0,0,1,0,0
395427,38,0,0,1,0,0
395427,57,1,0,1,0,0
395429,23,1,0,1,0,0
395430,48,0,0,3,0,1
395430,52,1,0,2,0,3
395430,60,0,0,3,0,1
395440,65,0,0,2,0,3
395443,35,1,0,0,1,2
395444,14,1,0,3,0,1
395444,47,0,0,1,0,0
395445,61,0,0,0,0,2
395446,17,0,0,3,1,1
395446,34,0,0,2,2,3
395446,40,0,0,3,2,1
395448,24,1,0,1,0,0
395448,52,0,0,2,0,0
395449,14,1,0,1,0,0
395464,29,1,0,1,0,3
395464,32,1,0,3,0,1
395467,11,0,0,0,1,2
395474,14,0,0,1,0,0
395474,17,1,0,2,0,3
395474,39,0,0,1,0,0
395475,12,0,0,1,0,3
395476,49,0,0,1,0,0
395476,50,0,0,1,0,0
395479,47,0,0,1,0,0
395479,62,1,0,3,0,1
395481,22,1,0,1,0,0
395481,57,1,0,1,0,3
395483,23,1,0,1,0,0
395483,30,1,0,1,0,0
395484,13,1,0,2,0,3
395485,17,1,0,3,0,3
395485,44,0,0,2,0,3
395485,50,1,0,3,0,1
395487,31,0,0,1,0,0
395488,17,1,0,3,0,1
395488,34,1,0,3,0,1
395491,28,1,0,1,0,0
395491,31,0,0,1,0,0
395494,23,1,0,1,0,0
395494,32,1,0,1,0,0
395494,35,1,0,1,0,0
395494,37,0,0,1,0,0
395495,46,0,0,1,0,0
395497,13,1,0,3,0,1
395500,40,0,0,1,0,0
395509,36,1,0,1,0,0
395512,14,1,0,1,0,0
395512,38,0,0,1,0,0
395513,30,1,0,1,0,0
395514,21,1,0,1,0,0
395514,55,0,0,1,0,0
395525,26,1,0,1,0,0
395525,32,1,0,1,0,0
395525,39,0,0,1,0,0
395527,11,0,0,2,2,3
395531,41,0,0,2,0,3
395531,59,0,0,3,0,1
395532,35,1,0,1,0,0
395534,15,1,0,1,0,0
395534,25,1,0,2,0,3
395534,38,0,0,1,0,0
395534,40,1,0,1,0,0
395535,14,1,0,1,0,0
395536,44,0,0,2,0,3
395537,18,1,0,1,0,0
395537,30,1,0,1,0,0
395537,45,0,0,1,0,0
395538,36,1,0,1,0,0
395540,41,0,0,1,0,0
395541,15,1,0,3,0,1
395541,25,1,0,1,0,0
395541,52,0,0,2,0,3
395543,12,1,0,1,0,0
395546,18,1,0,1,0,0
395546,54,1,0,3,0,1
395549,12,1,0,2,0,3
395549,44,0,0,2,0,3
395549,53,1,0,2,2,3
395550,27,1,0,1,0,0
395554,16,1,0,1,0,0
395554,33,1,0,1,0,0
395554,50,1,0,1,0,0
395555,24,0,0,3,0,0
395555,41,0,0,2,0,0
395555,48,0,0,1,0,0
395556,59,0,0,3,0,1
395557,11,1,0,2,2,3
395562,33,1,0,1,0,0
395562,35,1,0,1,0,0
395562,54,1,0,1,0,0
395564,14,1,0,3,0,1
395564,21,1,0,1,0,0
395564,25,0,0,1,0,0
395564,51,0,0,2,0,3
395566,22,0,0,1,0,0
395567,60,0,0,0,1,2
395567,62,0,0,1,0,3
395569,16,1,0,3,0,1
395569,47,0,0,3,0,0
395569,48,0,0,3,0,0
395569,50,0,0,2,0,3
395569,55,1,0,2,0,3
395571,23,0,0,2,0,3
395571,31,1,0,1,0,3
395573,23,1,0,1,0,0
395573,49,0,0,1,0,3
395574,12,1,0,2,0,3
395574,20,1,0,2,0,3
395574,34,1,0,3,0,0
395574,35,0,0,1,0,0
395574,38,0,0,1,0,0
395574,44,0,0,2,0,3
395574,57,0,0,2,0,3
395575,26,1,0,1,0,0
395577,30,1,0,1,0,0
395578,26,0,0,1,0,0
395578,59,0,0,1,0,0
395579,26,1,0,1,0,0
395579,44,0,0,1,0,0
395580,22,1,0,1,0,0
395581,43,0,0,1,0,0
395581,47,0,0,1,0,0
395582,15,0,0,1,0,0
395582,51,1,0,1,0,0
395583,38,0,0,1,0,0
395583,57,0,0,1,0,0
395584,38,0,0,1,0,0
395584,40,0,0,1,0,0
395584,65,1,0,2,0,3
395588,25,1,0,1,0,0
395589,57,0,0,1,0,0
395590,22,1,0,1,0,0
395590,25,1,0,1,0,0
395590,67,1,0,3,0,1
395591,30,1,0,1,0,0
395592,24,1,0,1,0,0
395593,37,0,0,1,0,0
395593,48,0,0,1,0,0
395596,48,0,0,1,0,0
395597,12,1,0,2,0,3
395597,59,1,0,3,1,1
395597,61,1,0,2,0,3
395599,21,1,0,1,0,0
395599,61,1,0,2,0,3
395600,32,1,0,1,0,0
395600,57,1,0,1,0,0
395600,67,0,0,2,0,3
395601,30,1,0,1,0,0
395603,46,0,0,1,0,0
395605,15,1,0,3,0,1
395605,40,0,0,1,0,0
395605,47,0,0,1,0,0
395608,14,1,0,1,0,0
395609,31,1,0,1,0,0
395615,15,1,0,1,0,0
395615,16,1,0,1,0,0
395618,41,0,0,1,0,0
395619,17,1,0,1,0,0
395625,18,1,0,1,0,0
395627,52,1,0,1,0,0
395630,19,1,0,0,1,2
395630,28,1,0,1,0,0
395630,34,1,0,1,0,0
395632,40,0,0,1,0,0
395632,43,0,0,1,0,0
395636,16,1,0,1,0,0
395636,19,1,0,1,0,0
395637,19,1,0,1,0,0
395637,46,0,0,1,0,0
395639,20,1,0,2,0,3
395640,24,1,0,2,0,3
395642,15,0,0,1,0,0
395646,35,0,0,3,0,1
395647,35,0,0,1,0,0
395649,36,1,0,1,0,0
395649,43,0,0,1,0,0
395650,29,1,0,1,0,0
395650,30,1,0,1,0,0
395650,42,0,0,1,0,0
395650,48,0,0,1,0,0
395655,25,1,0,1,0,0
395655,47,0,0,1,0,0
395657,12,1,0,3,0,1
395657,32,1,0,1,0,0
395657,46,0,0,1,0,0
395682,34,1,0,1,0,0
395689,18,1,0,1,0,0
395690,24,1,0,1,0,0
395690,25,1,0,1,0,0
395691,28,1,0,1,0,0
395691,34,1,0,2,0,3
395695,23,1,0,1,0,0
395700,17,1,0,2,0,3
395700,42,0,0,1,0,0
395700,50,0,0,1,0,0
395707,52,0,0,1,0,0
395710,17,1,0,1,0,0
395710,21,1,0,1,0,0
395711,52,1,0,1,0,0
395712,13,1,0,1,0,0
395713,28,1,0,2,0,3
395713,42,0,0,1,0,0
395713,46,0,0,1,0,0
395714,33,1,0,3,0,1
395714,43,0,0,1,0,0
395715,13,1,0,1,0,0
395716,43,0,0,1,0,0
395717,33,1,0,3,1,1
395719,34,1,0,0,1,2
395719,49,1,0,1,0,0
395720,49,1,0,1,0,0
395722,33,1,0,3,0,1
395723,37,0,0,1,0,0
395725,20,0,0,1,0,0
395725,34,0,0,0,1,2
395726,26,1,0,2,0,3
395727,36,1,0,1,0,0
395728,18,1,0,1,0,0
395728,42,0,0,1,0,0
395729,40,0,0,1,0,0
395730,26,1,0,2,0,3
395731,15,1,0,1,0,0
395732,17,1,0,1,0,0
395732,24,1,0,2,0,3
395732,46,0,0,1,0,0
395734,38,0,0,1,0,0
395768,11,0,0,0,1,2
395771,17,0,0,2,0,3
395772,17,0,0,2,0,3
395773,20,1,0,2,0,3
395774,15,0,0,2,0,0
395778,15,0,0,2,0,3
395781,21,1,0,2,0,3
395783,42,0,0,1,0,0
395785,19,0,0,2,0,3
395790,12,1,0,0,0,2
395790,15,0,0,2,0,3
395791,17,0,0,0,0,2
395793,35,1,0,3,0,0
395793,40,0,0,1,0,0
395795,38,0,0,1,0,0
395797,40,0,0,1,0,0
395797,52,1,0,1,0,0
395798,20,1,0,2,2,3
395800,17,1,0,1,0,0
395800,22,1,0,1,0,0
395802,11,1,0,0,0,2
395829,29,1,0,3,0,1
395829,32,1,0,3,1,1
395829,47,0,0,1,0,0
395829,56,0,0,1,0,0
395832,14,0,0,3,0,1
395832,20,0,0,3,0,1
395832,33,0,0,3,0,1
395832,41,0,0,1,0,3
395832,51,1,0,1,0,0
395832,64,1,0,2,0,3
395834,18,1,0,1,0,0
395834,36,0,0,2,0,3
395835,13,0,0,2,0,3
395837,22,0,0,1,0,0
395837,23,0,0,0,0,2
395837,37,0,0,1,0,0
395837,52,0,0,1,0,0
395838,35,0,0,0,0,2
395838,45,0,0,3,0,1
395839,38,0,0,2,0,3
395839,53,1,0,1,0,0
395840,32,1,0,1,0,0
395841,20,0,0,3,0,0
395841,29,1,0,1,0,0
395845,60,1,0,2,0,3
395846,30,1,0,1,0,0
395846,39,0,0,2,0,3
395849,11,0,0,0,0,2
395850,28,0,0,2,0,3
395850,46,0,0,3,0,0
395850,53,1,0,2,0,3
395855,24,0,0,1,0,0
395855,33,0,0,3,0,1
395856,19,1,0,3,0,1
395856,39,0,0,2,0,3
395857,60,1,0,2,0,1
395857,65,0,0,2,0,3
395859,53,0,0,1,0,0
395859,54,1,0,2,0,3
395862,22,1,0,2,3,3
395862,43,0,0,1,0,0
395863,53,0,0,1,0,0
395866,32,1,0,2,0,3
395868,37,0,0,1,0,0
395869,42,0,0,1,0,0
395870,11,1,0,0,1,1
395870,12,0,0,0,1,2
395870,16,0,0,2,0,3
395870,22,1,0,2,3,3
395870,52,0,0,1,0,0
395873,14,0,0,1,0,0
395873,23,1,0,2,0,1
395873,52,0,0,1,0,0
395873,55,1,0,2,0,3
395874,52,0,0,1,0,0
395875,11,0,0,2,2,3
395878,53,0,0,1,0,0
395878,54,1,0,2,0,3
395880,28,1,0,3,0,1
395880,29,1,0,0,1,2
395884,14,0,0,3,0,1
395892,40,0,0,1,0,0
395899,25,1,0,1,0,0
395899,43,0,0,1,0,0
395903,20,1,0,2,2,3
395903,26,1,0,3,0,1
395907,47,0,0,1,0,0
395908,12,0,0,0,1,2
395909,13,0,0,1,0,0
395909,21,1,0,2,2,3
395909,30,1,0,0,1,2
395909,35,1,0,1,0,0
395909,44,0,0,1,0,0
395909,51,0,0,2,0,3
395911,15,1,0,3,2,1
395911,22,1,0,1,0,0
395911,44,0,0,1,0,0
395911,48,0,0,1,0,0
395912,18,0,0,2,0,3
395912,21,1,0,2,0,3
395912,51,0,0,1,0,0
395913,24,1,0,3,2,1
395914,56,0,0,1,0,0
395917,14,1,0,2,0,3
395917,28,1,0,2,0,0
395918,13,1,0,2,0,3
395919,16,1,0,2,0,3
395919,41,0,0,1,0,0
395921,12,1,0,2,0,3
395921,39,0,0,1,0,0
395921,46,0,0,1,0,0
395922,44,0,0,1,0,0
395923,14,1,0,2,0,3
395923,16,1,0,2,0,3
395923,44,0,0,1,0,0
395923,46,0,0,1,0,0
395925,45,0,0,1,0,0
395927,17,1,0,1,0,0
395927,53,0,0,1,0,0
395934,29,1,0,1,0,0
395934,52,0,0,1,0,0
395938,23,0,0,1,0,0
395940,17,1,0,3,0,1
395940,32,1,0,3,0,1
395952,46,1,0,1,0,0
395965,25,1,0,1,0,0
395965,27,1,0,1,0,0
395974,16,1,0,1,0,0
395976,35,0,0,2,0,3
395976,46,0,0,1,0,0
395976,55,1,0,2,0,3
395979,15,1,0,3,0,1
395979,19,0,0,0,0,2
395979,29,0,0,1,0,0
395985,28,1,0,1,0,0
395986,27,1,0,1,0,0
395986,60,1,0,2,0,3
395987,17,1,0,1,0,0
395989,24,1,0,1,0,0
395990,37,0,0,1,0,0
395990,53,0,0,1,0,0
395992,29,1,0,1,0,0
395992,47,0,0,1,0,0
395992,63,0,0,2,0,3
395994,33,1,0,1,0,0
395994,52,0,0,1,0,0
395996,25,1,0,1,0,0
395996,28,1,0,1,0,0
395996,30,1,0,1,0,0
395996,31,1,0,1,0,0
395996,34,1,0,1,0,0
395996,58,0,0,1,0,0
395997,18,1,0,1,0,0
395997,44,0,0,1,0,0
396001,12,1,0,1,0,0
396001,43,0,0,1,0,0
396004,36,0,0,1,0,0
396005,20,1,0,1,0,0
396005,27,1,0,1,0,0
396005,40,0,0,1,0,0
396006,11,1,0,0,1,2
396007,21,1,0,1,0,0
396007,22,1,0,1,0,0
396007,31,1,0,1,0,0
396010,13,0,0,1,0,0
396013,29,1,0,1,0,0
396013,34,1,0,1,0,0
396014,44,0,0,1,0,0
396015,27,1,0,1,0,0
396015,29,1,0,1,0,0
396017,13,1,0,1,0,0
396017,33,1,0,1,0,0
396017,52,0,0,1,0,0
396018,13,1,0,3,0,0
396018,31,1,0,1,0,0
396019,18,1,0,1,0,0
396031,25,1,0,1,0,0
396034,49,0,0,1,0,0
396035,11,1,0,0,1,2
396037,41,0,0,1,0,0
396039,21,1,0,3,0,1
396040,24,0,0,2,0,3
396040,37,0,0,1,0,0
396041,28,1,0,1,0,0
396049,21,0,0,1,0,0
396049,49,0,0,1,0,0
396049,51,0,0,1,0,0
396053,15,1,0,1,0,0
396053,43,0,0,1,0,0
396053,47,0,0,1,0,0
396054,16,1,0,1,0,0
396054,22,1,0,1,0,0
396054,24,1,0,1,0,0
396054,25,1,0,1,0,0
396054,39,0,0,1,0,0
396056,27,1,0,1,0,0
396058,19,1,0,3,0,1
396058,37,0,0,1,0,0
396061,40,0,0,1,0,0
396064,45,0,0,1,0,0
396065,22,1,0,1,0,0
396065,33,1,0,1,0,0
396072,21,1,0,1,0,0
396073,60,1,0,1,0,0
396075,26,1,0,0,1,1
396075,33,1,0,1,0,0
396076,53,0,0,1,0,0
396077,22,1,0,3,0,3
396077,54,0,0,1,0,0
396077,64,0,0,1,0,0
396082,12,1,0,3,0,1
396085,29,1,0,1,0,0
396088,37,0,0,2,0,3
396091,21,1,0,2,0,3
396093,15,0,0,1,0,0
396094,20,1,0,2,0,3
396096,18,1,0,2,0,3
396109,16,1,0,2,0,3
396113,14,1,0,3,0,1
396113,25,1,0,1,0,0
396114,27,1,0,1,0,0
396114,29,1,0,1,0,0
396116,34,1,0,1,0,0
396116,53,1,0,1,0,0
396116,55,1,0,1,0,0
396117,20,1,0,3,1,1
396117,35,1,0,1,0,0
396117,48,0,0,1,0,0
396117,58,0,0,1,0,0
396118,13,1,0,3,2,1
396123,34,1,0,1,0,0
396123,47,0,0,2,0,3
396123,56,1,0,3,0,1
396124,19,1,0,0,1,2
396124,26,1,0,1,0,0
396126,39,0,0,1,0,0
396127,40,0,0,1,0,0
396127,42,0,0,1,0,0
396127,58,0,0,0,1,2
396128,25,1,0,1,0,0
396128,28,1,0,1,0,0
396130,37,0,0,1,0,0
396131,23,1,0,1,0,0
396131,39,0,0,1,0,0
396135,12,1,0,2,2,1
396136,18,1,0,3,1,1
396136,20,1,0,3,1,1
396136,32,1,0,3,0,1
396138,56,1,0,1,0,0
396142,34,1,0,1,0,0
396142,61,1,0,1,0,0
396158,31,0,0,1,0,0
396160,16,1,0,1,0,0
396160,29,1,0,1,0,0
396166,22,1,0,1,0,0
396166,30,1,0,1,0,0
396167,43,0,0,1,0,0
396168,18,1,0,1,0,0
396170,47,0,0,1,0,0
396170,51,1,0,1,0,0
396171,30,1,0,1,0,0
396183,14,1,0,1,0,0
396183,25,1,0,1,0,0
396183,48,1,0,1,0,0
396190,24,0,0,3,2,1
396195,12,0,0,1,0,0
396195,20,1,0,2,0,3
396198,18,1,0,2,0,3
396203,20,1,0,2,0,3
396216,14,1,0,1,0,0
396227,17,0,0,2,0,0
396228,15,1,0,1,0,0
396228,34,1,0,1,0,0
396229,18,1,0,1,0,0
396229,35,1,0,1,0,0
396230,13,1,0,1,0,0
396230,49,1,0,1,0,0
396231,39,0,0,1,0,0
396231,45,0,0,1,0,0
396231,52,0,0,1,0,0
396235,18,0,0,0,0,2
396235,31,0,0,1,0,0
396236,26,1,0,1,0,0
396236,37,0,0,1,0,0
396236,45,0,0,2,0,3
396237,17,1,0,1,0,0
396243,34,1,0,1,0,0
396249,53,0,0,2,0,3
396251,25,1,0,3,0,1
396251,34,0,0,1,0,0
396254,22,1,0,1,0,0
396255,19,1,0,1,0,0
396255,58,0,0,0,0,2
396255,60,0,0,2,0,3
396256,16,1,0,3,0,1
396257,34,1,0,1,0,0
396277,49,1,0,3,0,0
396279,15,1,0,1,0,1
396279,19,0,0,0,0,2
396279,20,0,0,1,0,0
396279,52,1,0,1,0,0
396280,63,1,0,1,0,0
396281,22,0,0,2,0,3
396282,34,1,0,0,1,2
396282,38,0,0,3,0,1
396282,58,1,0,1,0,0
396283,50,1,0,1,0,0
396285,23,0,0,2,0,3
396286,29,0,0,3,0,3
396286,30,0,0,3,0,1
396287,16,1,0,3,0,0
396288,16,1,0,1,0,0
396288,27,0,0,2,2,3
396288,59,1,0,1,0,0
396290,14,1,0,1,0,0
396290,26,1,0,2,0,3
396290,35,0,0,2,0,2
396292,23,0,0,2,0,3
396292,61,1,0,1,0,0
396292,64,1,0,1,0,0
396293,16,1,0,3,0,0
396293,30,0,0,3,0,1
396293,57,1,0,1,0,0
396294,26,1,0,2,0,3
396295,29,0,0,2,0,3
396295,63,1,0,1,0,0
396296,62,1,0,1,0,0
396297,11,1,0,1,0,3
396299,39,0,0,1,0,0
396299,48,1,0,2,0,3
396300,24,1,0,1,0,0
396300,40,0,0,1,0,0
396300,63,1,0,1,0,0
396301,28,1,0,1,0,0
396302,21,1,0,1,0,0
396302,48,1,0,1,0,0
396306,53,1,0,1,0,0
396307,54,1,0,1,0,0
396308,44,0,0,1,0,0
396311,19,1,0,1,0,0
396312,31,1,0,1,0,0
396312,38,0,0,1,0,0
396312,46,0,0,2,0,3
396313,12,1,0,3,0,1
396313,14,1,0,0,1,2
396314,63,1,0,2,0,3
396318,21,1,0,0,0,2
396318,41,0,0,1,0,0
396320,11,1,0,2,2,2
396320,22,1,0,2,0,3
396320,39,0,0,1,0,0
396320,40,0,0,1,0,0
396320,46,0,0,1,0,0
396320,48,0,0,1,0,0
396321,39,0,0,1,0,0
396322,18,0,0,3,1,1
396322,30,1,0,0,1,2
396322,37,0,0,1,0,0
396322,46,0,0,1,0,0
396322,55,0,0,2,0,3
396323,17,0,0,3,2,1
396323,43,0,0,1,0,0
396323,48,0,0,1,0,0
396324,13,1,0,3,2,1
396324,23,1,0,2,2,3
396324,26,1,0,2,0,3
396324,40,0,0,1,0,0
396324,45,0,0,1,0,0
396326,35,1,0,1,0,0
396329,37,0,0,1,0,0
396330,11,1,0,0,1,2
396330,14,1,0,2,0,3
396331,24,1,0,2,2,3
396331,41,0,0,1,0,0
396332,39,0,0,1,0,0
396334,38,0,0,1,0,0
396334,43,0,0,1,0,0
396335,23,1,0,2,0,3
396335,36,0,0,1,0,0
396335,44,0,0,1,0,0
396337,45,0,0,1,0,0
396338,21,1,0,0,1,2
396338,22,1,0,1,0,0
396339,26,1,0,3,3,1
396339,42,0,0,1,0,0
396340,16,1,0,3,0,1
396341,23,1,0,2,3,3
396341,27,1,0,3,1,1
396341,37,0,0,2,2,3
396343,21,1,0,1,0,0
396343,22,1,0,1,0,0
396343,28,1,0,1,0,0
396344,38,0,0,1,0,0
396344,50,0,0,2,2,3
396347,17,1,0,1,0,0
396349,14,1,0,1,0,0
396349,18,1,0,1,0,0
396350,29,1,0,1,0,0
396351,18,1,0,1,0,0
396352,17,1,0,1,0,0
396352,23,1,0,1,0,0
396352,31,1,0,1,0,0
396356,11,1,0,0,1,2
396356,44,0,0,3,0,1
396358,25,1,0,1,0,0
396361,20,1,0,1,0,0
396361,27,1,0,1,0,0
396362,13,1,0,3,0,1
396362,17,1,0,1,0,0
396362,27,1,0,1,0,0
396366,18,1,0,1,0,0
396368,14,1,0,3,0,1
396371,15,0,0,1,0,3
396373,12,1,0,1,0,0
396373,23,1,0,1,0,0
396377,11,1,0,0,1,2
396377,15,1,0,1,0,0
396381,26,1,0,1,0,0
396381,42,0,0,1,0,0
396383,34,1,0,1,0,0
396384,16,1,0,1,0,0
396384,21,1,0,1,0,0
396384,29,1,0,1,0,0
396384,30,1,0,1,0,0
396385,39,0,0,1,0,0
396388,39,0,0,1,0,0
396388,55,0,0,1,0,0
396389,22,1,0,1,0,0
396390,41,0,0,1,0,0
396402,32,1,0,3,1,1
396408,23,1,0,3,0,1
396408,35,1,0,1,0,0
396445,38,0,0,1,0,0
396445,46,0,0,1,0,0
396446,11,1,0,2,1,2
396446,27,1,0,1,0,0
396446,37,0,0,1,0,0
396446,48,1,0,1,0,0
396448,18,1,0,3,1,1
396448,20,1,0,3,1,1
396448,23,1,0,1,0,0
396448,25,1,0,1,0,0
396448,36,0,0,1,0,0
396450,38,0,0,1,0,0
396450,39,0,0,1,0,0
396451,46,0,0,1,0,0
396451,51,0,0,1,0,0
396457,30,1,0,1,0,0
396458,40,0,0,1,0,0
396458,52,0,0,2,0,3
396459,20,1,0,3,1,1
396461,45,0,0,1,0,0
396461,49,1,0,1,0,0
396462,16,1,0,0,1,2
396462,18,1,0,1,1,0
396462,31,1,0,1,0,0
396463,32,1,0,1,0,0
396463,33,1,0,1,0,0
396466,34,1,0,1,0,0
396466,56,1,0,3,0,1
396471,14,0,0,3,1,1
396476,28,1,0,1,0,0
396477,15,1,0,1,0,0
396477,30,0,0,1,0,0
396477,36,0,0,2,0,3
396483,48,1,0,1,0,0
396492,33,1,0,1,0,0
396509,37,0,0,1,0,0
396509,58,0,0,2,0,3
396510,42,0,0,1,0,0
396512,37,0,0,1,0,0
396512,49,1,0,1,0,0
396513,19,1,0,1,0,0
396513,43,0,0,1,0,0
396514,35,1,0,1,0,0
396514,46,0,0,1,0,0
396514,57,0,0,2,0,3
396515,42,0,0,1,0,0
396515,51,0,0,1,0,0
396516,48,1,0,1,0,0
396516,51,0,0,1,0,0
396517,11,1,0,0,0,2
396517,44,0,0,1,0,0
396518,15,1,0,3,0,1
396518,19,1,0,1,0,0
396518,23,1,0,1,0,0
396519,11,1,0,0,0,2
396519,25,1,0,1,0,0
396519,30,0,0,1,0,0
396519,33,1,0,1,0,0
396519,40,0,0,1,0,0
396520,19,1,0,1,0,0
396520,45,0,0,1,0,0
396520,55,1,0,2,0,3
396521,55,1,0,2,0,3
396521,57,0,0,2,0,3
396522,30,1,0,1,0,0
396522,44,0,0,1,0,0
396523,19,1,0,1,0,0
396523,22,1,0,1,0,0
396523,51,1,0,1,0,0
396530,28,1,0,3,0,1
396530,50,1,0,1,0,0
396531,19,1,0,2,0,3
396531,24,1,0,2,0,3
396531,39,0,0,1,0,0
396538,23,0,0,2,0,3
396540,36,0,0,1,0,0
396540,48,1,0,1,0,0
396541,19,1,0,2,0,3
396541,30,1,0,1,0,0
396541,46,0,0,1,0,0
396545,48,1,0,1,0,0
396546,14,1,0,1,0,0
396548,22,1,0,3,0,1
396552,21,1,0,3,0,1
396554,19,0,0,3,2,1
396554,21,0,0,3,2,1
396555,15,0,0,3,2,1
396558,18,0,0,2,0,3
396564,34,1,0,1,0,0
396565,27,1,0,1,0,0
396565,36,0,0,1,0,0
396565,40,0,0,1,0,0
396565,51,0,0,1,0,0
396566,22,1,0,1,0,0
396566,39,0,0,1,0,0
396567,20,1,0,0,1,2
396567,23,1,0,1,0,0
396571,18,1,0,1,0,0
396571,24,1,0,1,0,0
396571,39,0,0,1,0,0
396580,47,1,0,1,0,0
396587,26,1,0,1,0,0
396589,17,1,0,1,0,0
396589,42,0,0,1,0,0
396589,46,0,0,1,0,0
396589,50,0,0,1,0,0
396595,54,0,0,1,0,0
396595,56,0,0,1,0,0
396596,25,0,0,1,0,3
396596,42,0,0,1,0,0
396597,18,1,0,1,0,0
396598,61,0,0,2,0,3
396599,33,1,0,1,0,0
396599,34,1,0,1,0,0
396600,30,1,0,1,0,0
396609,14,1,0,2,0,3
396612,16,1,0,1,0,0
396612,36,0,0,1,0,0
396613,22,1,0,1,0,0
396613,54,0,0,1,0,0
396613,56,0,0,1,0,0
396619,39,0,0,1,0,0
396622,14,1,0,1,0,0
396622,16,1,0,1,0,0
396622,22,1,0,1,0,0
396622,30,1,0,1,0,0
396622,40,0,0,1,0,0
396622,51,0,0,1,0,0
396623,20,1,0,2,0,3
396625,28,0,0,1,0,0
396653,49,1,0,2,0,3
396653,51,1,0,2,0,3
396654,54,0,0,1,0,0
396656,27,0,0,2,0,3
396656,45,0,0,1,0,0
396658,27,0,0,1,0,0
396658,51,1,0,2,0,3
396659,51,0,0,2,0,3
396661,16,1,0,2,0,3
396661,30,1,0,3,2,1
396661,35,0,0,3,0,2
396661,42,0,0,1,0,0
396661,59,1,0,2,0,0
396662,11,0,0,2,0,3
396663,27,0,0,3,0,1
396665,26,0,0,3,0,1
396665,40,1,0,1,0,0
396669,28,0,0,2,0,3
396669,30,0,0,2,0,3
396669,31,0,0,2,0,1
396669,38,0,0,3,0,1
396671,28,1,0,2,0,3
396672,51,0,0,2,0,3
396673,31,0,0,1,0,0
396675,25,0,0,3,0,1
396675,36,0,0,3,0,1
396675,52,0,0,1,0,0
396676,27,0,0,3,0,1
396676,44,0,0,1,0,0
396677,23,1,0,2,0,3
396677,56,1,0,1,0,0
