user_id,gender,canton,school,study,class_year,continuation_indicator,education_level,school_type,end_week,is_dropout_point,cluster_spectral_eucl,spectral_agg,kmeans_flat,kmeans_eucl,stage2_outcome,canton_top,engagement_score,engagement_level
400764,MALE,SH,Gymnasium,0,1,1,Secondary,Academic,28,0,0,0,1,0,0,Other,0.24969238099350508,High
400765,FEMALE,SH,Gymnasium,0,1,1,Secondary,Academic,41,1,0,0,1,0,1,Other,0.12087563656036113,High
400767,FEMALE,SH,Gymnasium,0,1,1,Secondary,Academic,45,0,0,0,1,0,0,Other,0.06531066399596788,High
400768,FEMALE,SH,Gymnasium,0,1,1,Secondary,Academic,37,0,0,0,1,0,0,Other,0.08018615493023692,High
400769,FEMALE,SH,Gymnasium,0,1,1,Secondary,Academic,16,1,0,0,1,0,1,Other,0.11971914910799293,High
400769,FEMALE,SH,Gymnasium,0,1,1,Secondary,Academic,18,1,0,0,1,0,1,Other,0.11971914910799293,High
400769,FEMALE,SH,Gymnasium,0,1,1,Secondary,Academic,20,1,0,0,1,0,1,Other,0.11971914910799293,High
400769,FEMALE,SH,Gymnasium,0,1,1,Secondary,Academic,40,0,0,0,1,0,0,Other,0.11971914910799293,High
400771,FEMALE,SH,Gymnasium,0,1,1,Secondary,Academic,33,0,0,0,1,0,0,Other,0.1320453077534346,High
400771,FEMALE,SH,Gymnasium,0,1,1,Secondary,Academic,36,0,0,0,1,0,0,Other,0.1320453077534346,High
400771,FEMALE,SH,Gymnasium,0,1,1,Secondary,Academic,37,0,0,0,1,0,0,Other,0.1320453077534346,High
400772,FEMALE,SH,Gymnasium,0,1,1,Secondary,Academic,12,1,1,0,1,3,1,Other,0.1588575316452968,High
400772,FEMALE,SH,Gymnasium,0,1,1,Secondary,Academic,22,1,0,0,1,0,1,Other,0.1588575316452968,High
400772,FEMALE,SH,Gymnasium,0,1,1,Secondary,Academic,51,1,0,0,1,0,1,Other,0.1588575316452968,High
400773,FEMALE,SH,Gymnasium,0,1,1,Secondary,Academic,12,1,1,0,1,3,1,Other,0.07915885811195893,High
400773,FEMALE,SH,Gymnasium,0,1,1,Secondary,Academic,19,1,0,0,1,0,1,Other,0.07915885811195893,High
400773,FEMALE,SH,Gymnasium,0,1,1,Secondary,Academic,38,1,0,0,1,0,1,Other,0.07915885811195893,High
400775,MALE,SH,Gymnasium,0,1,1,Secondary,Academic,22,1,0,0,1,0,1,Other,0.08359082771074498,High
400775,MALE,SH,Gymnasium,0,1,1,Secondary,Academic,25,1,0,0,1,0,1,Other,0.08359082771074498,High
400775,MALE,SH,Gymnasium,0,1,1,Secondary,Academic,30,0,0,0,1,0,0,Other,0.08359082771074498,High
400775,MALE,SH,Gymnasium,0,1,1,Secondary,Academic,39,1,0,0,1,0,1,Other,0.08359082771074498,High
400775,MALE,SH,Gymnasium,0,1,1,Secondary,Academic,46,0,0,0,1,0,0,Other,0.08359082771074498,High
400775,MALE,SH,Gymnasium,0,1,1,Secondary,Academic,55,0,0,0,1,0,0,Other,0.08359082771074498,High
400776,MALE,SH,Gymnasium,0,1,1,Secondary,Academic,12,1,2,0,0,2,1,Other,0.14010878446896075,High
400777,MALE,SH,Gymnasium,0,1,1,Secondary,Academic,25,1,0,0,1,0,1,Other,0.11731559874563233,High
400777,MALE,SH,Gymnasium,0,1,1,Secondary,Academic,35,0,0,0,1,0,0,Other,0.11731559874563233,High
400778,FEMALE,SH,Gymnasium,0,1,1,Secondary,Academic,34,0,0,0,1,0,0,Other,0.024787950308197,Low
400778,FEMALE,SH,Gymnasium,0,1,1,Secondary,Academic,47,1,0,0,1,0,1,Other,0.024787950308197,Low
400802,MALE,SO,Gymnasium,0,2,1,Secondary,Academic,40,1,0,0,1,0,1,SO,0.020603715697770652,Low
400806,MALE,SO,Gymnasium,0,2,1,Secondary,Academic,44,1,0,0,1,3,1,SO,0.03215972261713927,Medium
400806,MALE,SO,Gymnasium,0,2,1,Secondary,Academic,50,0,0,0,1,0,0,SO,0.03215972261713927,Medium
400812,FEMALE,SO,Gymnasium,0,2,1,Secondary,Academic,13,0,0,0,1,0,0,SO,0.03017995375148743,Medium
400812,FEMALE,SO,Gymnasium,0,2,1,Secondary,Academic,27,0,0,0,1,0,0,SO,0.03017995375148743,Medium
400820,FEMALE,SG,Gymnasium,0,1,1,Secondary,Academic,37,0,0,0,1,0,0,SG,0.03489664029393476,Medium
400822,FEMALE,SG,Gymnasium,0,1,1,Secondary,Academic,31,0,2,0,0,2,0,SG,0.044925664177568006,Medium
400822,FEMALE,SG,Gymnasium,0,1,1,Secondary,Academic,33,0,0,0,1,0,0,SG,0.044925664177568006,Medium
400822,FEMALE,SG,Gymnasium,0,1,1,Secondary,Academic,34,0,0,0,1,0,0,SG,0.044925664177568006,Medium
400823,FEMALE,SG,Gymnasium,0,1,1,Secondary,Academic,21,1,0,0,1,0,1,SG,0.06436759275552137,High
400823,FEMALE,SG,Gymnasium,0,1,1,Secondary,Academic,28,0,0,0,1,0,0,SG,0.06436759275552137,High
400824,FEMALE,SG,Gymnasium,0,1,1,Secondary,Academic,33,0,0,0,1,0,0,SG,0.03267899558309929,Medium
400825,MALE,SG,Gymnasium,0,1,1,Secondary,Academic,45,1,0,0,1,0,1,SG,0.06927495951077113,High
400826,Other,SG,Gymnasium,0,1,1,Secondary,Academic,14,0,0,0,1,0,0,SG,0.031145937042184747,Medium
400850,MALE,SG,Gymnasium,0,1,1,Secondary,Academic,35,0,0,0,1,0,0,SG,0.02570200791851785,Medium
400851,FEMALE,SG,Gymnasium,0,1,1,Secondary,Academic,12,1,0,0,1,0,1,SG,0.030277751863702178,Medium
400851,FEMALE,SG,Gymnasium,0,1,1,Secondary,Academic,19,0,3,0,1,3,0,SG,0.030277751863702178,Medium
400851,FEMALE,SG,Gymnasium,0,1,1,Secondary,Academic,28,0,1,0,0,1,0,SG,0.030277751863702178,Medium
400851,FEMALE,SG,Gymnasium,0,1,1,Secondary,Academic,31,0,2,0,0,2,0,SG,0.030277751863702178,Medium
400852,Other,SG,Gymnasium,0,1,1,Secondary,Academic,11,1,2,0,1,2,1,SG,0.014901251511432869,Low
400852,Other,SG,Gymnasium,0,1,1,Secondary,Academic,47,1,1,0,1,3,1,SG,0.014901251511432869,Low
400852,Other,SG,Gymnasium,0,1,1,Secondary,Academic,48,0,2,0,1,2,0,SG,0.014901251511432869,Low
400856,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,37,0,0,0,1,0,0,Unknown,0.028062458309112213,Medium
400856,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,43,0,0,0,1,0,0,Unknown,0.028062458309112213,Medium
400856,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,53,1,0,0,1,0,1,Unknown,0.028062458309112213,Medium
400859,FEMALE,SG,Gymnasium,0,1,1,Secondary,Academic,41,1,0,0,1,3,1,SG,0.027421415671425108,Medium
400862,FEMALE,SG,Gymnasium,0,1,1,Secondary,Academic,36,0,0,0,1,0,0,SG,0.01228369306105576,Low
400873,MALE,SG,WMS,0,1,1,Unknown,Other,16,1,0,0,1,0,1,SG,0.060696681664862105,High
400873,MALE,SG,WMS,0,1,1,Unknown,Other,24,1,0,0,1,0,1,SG,0.060696681664862105,High
400873,MALE,SG,WMS,0,1,1,Unknown,Other,36,0,0,0,1,0,0,SG,0.060696681664862105,High
400880,MALE,SG,IMS,0,1,1,Secondary,Other,30,0,0,0,1,0,0,SG,0.048094544759801884,Medium
400883,MALE,SG,IMS,0,1,1,Secondary,Other,16,1,0,0,1,0,1,SG,0.10667518572068121,High
400884,MALE,SG,IMS,0,1,1,Secondary,Other,15,1,0,0,1,0,1,SG,0.07281336700973282,High
400885,MALE,Andere,Keine Angabe,0,0,1,Unknown,Unknown,22,1,0,0,1,0,1,Other,0.07175883261925754,High
400888,MALE,SG,IMS,0,1,1,Secondary,Other,24,1,0,0,1,0,1,SG,0.04271052441746857,Medium
400888,MALE,SG,IMS,0,1,1,Secondary,Other,32,0,0,0,1,0,0,SG,0.04271052441746857,Medium
400889,MALE,SG,IMS,0,1,1,Secondary,Other,15,1,0,0,1,0,1,SG,0.07346198440427354,High
400892,FEMALE,SG,WMS,0,1,1,Unknown,Other,18,1,0,0,1,0,1,SG,0.040271834927657846,Medium
400893,MALE,SG,Gymnasium,0,1,1,Secondary,Academic,18,1,0,0,1,0,1,SG,0.08167450053286532,High
400894,FEMALE,SG,WMS,0,1,1,Unknown,Other,11,1,2,0,0,2,1,SG,0.059023124087152136,High
400894,FEMALE,SG,WMS,0,1,1,Unknown,Other,14,1,0,0,1,0,1,SG,0.059023124087152136,High
400894,FEMALE,SG,WMS,0,1,1,Unknown,Other,16,1,0,0,1,0,1,SG,0.059023124087152136,High
400894,FEMALE,SG,WMS,0,1,1,Unknown,Other,36,0,0,0,1,0,0,SG,0.059023124087152136,High
400895,FEMALE,SG,WMS,0,1,1,Unknown,Other,16,1,0,0,1,0,1,SG,0.1099758533459458,High
400895,FEMALE,SG,WMS,0,1,1,Unknown,Other,22,1,0,0,1,0,1,SG,0.1099758533459458,High
400897,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,14,1,1,0,3,1,1,Unknown,0.012751040346639316,Low
400897,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,15,1,1,0,3,1,1,Unknown,0.012751040346639316,Low
400897,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,16,1,1,0,0,1,1,Unknown,0.012751040346639316,Low
400897,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,17,1,2,0,0,2,1,Unknown,0.012751040346639316,Low
400902,FEMALE,BS,Gymnasium,0,3,1,Secondary,Academic,21,1,0,0,1,0,1,BS,0.07470395038822639,High
400909,FEMALE,BS,Gymnasium,0,3,1,Secondary,Academic,38,1,0,0,1,0,1,BS,0.03984143056295711,Medium
400935,FEMALE,ZH,Langzeitgymnasium,0,3,1,Secondary,Academic,12,0,0,0,1,3,0,ZH,0.07185796322893313,High
400948,FEMALE,BE,andere,0,0,1,Unknown,Other,28,0,0,0,1,0,0,BE,0.020474371269189943,Low
400948,FEMALE,BE,andere,0,0,1,Unknown,Other,42,0,0,0,1,0,0,BE,0.020474371269189943,Low
400959,FEMALE,ZH,Kurzzeitgymnasium,0,3,1,Secondary,Academic,16,1,3,0,3,1,1,ZH,0.0613755913767894,High
400959,FEMALE,ZH,Kurzzeitgymnasium,0,3,1,Secondary,Academic,52,1,0,0,1,0,1,ZH,0.0613755913767894,High
400962,FEMALE,ZH,Langzeitgymnasium,0,3,1,Secondary,Academic,18,1,0,0,1,0,1,ZH,0.02909693083705831,Medium
400966,MALE,ZH,Langzeitgymnasium,0,3,1,Secondary,Academic,15,1,0,0,1,0,1,ZH,0.023007709620598817,Low
400967,FEMALE,ZH,Langzeitgymnasium,0,3,1,Secondary,Academic,21,1,0,0,1,0,1,ZH,0.022986148506395198,Low
400967,FEMALE,ZH,Langzeitgymnasium,0,3,1,Secondary,Academic,26,0,0,0,1,0,0,ZH,0.022986148506395198,Low
400968,FEMALE,ZH,Kurzzeitgymnasium,0,1,1,Secondary,Academic,22,1,1,0,1,3,1,ZH,0.027419567364710407,Medium
400968,FEMALE,ZH,Kurzzeitgymnasium,0,1,1,Secondary,Academic,26,0,0,0,1,0,0,ZH,0.027419567364710407,Medium
400969,FEMALE,ZH,Kurzzeitgymnasium,0,1,1,Secondary,Academic,14,1,0,0,1,0,1,ZH,0.04720017770032895,Medium
400969,FEMALE,ZH,Kurzzeitgymnasium,0,1,1,Secondary,Academic,17,1,0,0,1,0,1,ZH,0.04720017770032895,Medium
400971,FEMALE,ZH,Kurzzeitgymnasium,0,3,1,Secondary,Academic,21,1,3,0,1,3,1,ZH,0.03233108906963834,Medium
400971,FEMALE,ZH,Kurzzeitgymnasium,0,3,1,Secondary,Academic,26,0,1,0,1,3,0,ZH,0.03233108906963834,Medium
400972,MALE,ZH,Langzeitgymnasium,0,3,1,Secondary,Academic,41,1,0,0,1,0,1,ZH,0.021192751109377066,Low
400975,FEMALE,ZH,Kurzzeitgymnasium,0,1,1,Secondary,Academic,24,1,1,0,1,3,1,ZH,0.0229444532808761,Low
400976,FEMALE,ZH,Langzeitgymnasium,0,3,1,Secondary,Academic,15,1,1,0,1,3,1,ZH,0.02031523737275348,Low
400976,FEMALE,ZH,Langzeitgymnasium,0,3,1,Secondary,Academic,30,0,0,0,1,0,0,ZH,0.02031523737275348,Low
400976,FEMALE,ZH,Langzeitgymnasium,0,3,1,Secondary,Academic,33,0,0,0,1,0,0,ZH,0.02031523737275348,Low
400978,FEMALE,ZH,Kurzzeitgymnasium,0,1,1,Secondary,Academic,11,0,2,0,1,2,0,ZH,0.021513021003455222,Low
400978,FEMALE,ZH,Kurzzeitgymnasium,0,1,1,Secondary,Academic,32,0,0,0,1,0,0,ZH,0.021513021003455222,Low
400979,FEMALE,ZH,Kurzzeitgymnasium,0,3,1,Secondary,Academic,23,1,1,0,1,1,1,ZH,0.02164601753218333,Low
400981,MALE,ZH,Kurzzeitgymnasium,0,1,1,Secondary,Academic,12,1,0,0,1,0,1,ZH,0.018396323698433567,Low
400981,MALE,ZH,Kurzzeitgymnasium,0,1,1,Secondary,Academic,29,0,0,0,1,0,0,ZH,0.018396323698433567,Low
400985,FEMALE,SG,Gymnasium,0,1,1,Secondary,Academic,17,0,0,0,1,3,0,SG,0.021818308138039737,Low
400986,FEMALE,ZH,Kurzzeitgymnasium,0,1,1,Secondary,Academic,47,1,0,0,1,0,1,ZH,0.041257458777057776,Medium
400986,FEMALE,ZH,Kurzzeitgymnasium,0,1,1,Secondary,Academic,52,1,0,0,1,0,1,ZH,0.041257458777057776,Medium
400988,MALE,ZH,Langzeitgymnasium,0,3,1,Secondary,Academic,41,1,0,0,1,0,1,ZH,0.06588484818593017,High
400989,FEMALE,BL,Gymnasium,0,1,1,Secondary,Academic,29,0,0,0,1,0,0,BL,0.04987886814829196,Medium
400989,FEMALE,BL,Gymnasium,0,1,1,Secondary,Academic,34,0,0,0,1,0,0,BL,0.04987886814829196,Medium
400992,FEMALE,ZH,KME Teilzeit,0,1,1,Unknown,Other,13,0,0,0,1,0,0,ZH,0.04901467787530193,Medium
400996,FEMALE,SG,Gymnasium,0,1,1,Secondary,Academic,12,0,1,0,1,3,0,SG,0.060928378202521304,High
401007,FEMALE,SG,FMS,0,3,1,Tertiary_Apprentice,Vocational,14,1,0,0,1,0,1,SG,0.029073892727821248,Medium
401009,FEMALE,SG,FMS,0,2,1,Tertiary_Apprentice,Vocational,23,1,0,0,1,0,1,SG,0.010014543973670397,Low
401009,FEMALE,SG,FMS,0,2,1,Tertiary_Apprentice,Vocational,27,0,0,0,1,0,0,SG,0.010014543973670397,Low
401012,FEMALE,SG,FMS,0,2,1,Tertiary_Apprentice,Vocational,11,1,2,0,1,2,1,SG,0.011926879293280335,Low
401013,MALE,SG,FMS,0,2,1,Tertiary_Apprentice,Vocational,20,1,0,0,1,0,1,SG,0.03013260432461571,Medium
401014,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,31,0,0,0,1,0,0,SG,0.010356374981952176,Low
401014,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,42,0,0,0,1,0,0,SG,0.010356374981952176,Low
401016,MALE,SG,Gymnasium,0,1,1,Secondary,Academic,26,0,1,0,1,3,0,SG,0.05239819788570983,High
401017,FEMALE,SG,Gymnasium,0,1,1,Secondary,Academic,32,0,3,0,1,3,0,SG,0.029006481438420356,Medium
401018,FEMALE,SG,Gymnasium,0,1,1,Secondary,Academic,19,1,3,0,3,3,1,SG,0.08844479179058481,High
401019,FEMALE,SG,Gymnasium,0,1,1,Secondary,Academic,23,1,2,0,3,1,1,SG,0.03459183375224002,Medium
401019,FEMALE,SG,Gymnasium,0,1,1,Secondary,Academic,47,0,2,0,1,2,0,SG,0.03459183375224002,Medium
401020,FEMALE,SG,Gymnasium,0,1,1,Secondary,Academic,11,0,2,0,0,2,0,SG,0.05660124340690875,High
401020,FEMALE,SG,Gymnasium,0,1,1,Secondary,Academic,14,1,3,0,3,3,1,SG,0.05660124340690875,High
401020,FEMALE,SG,Gymnasium,0,1,1,Secondary,Academic,43,0,0,0,1,0,0,SG,0.05660124340690875,High
401021,FEMALE,SG,Gymnasium,0,1,1,Secondary,Academic,12,1,0,0,1,3,1,SG,0.05179820312643844,High
401021,FEMALE,SG,Gymnasium,0,1,1,Secondary,Academic,31,0,0,0,1,0,0,SG,0.05179820312643844,High
401022,FEMALE,SG,Gymnasium,0,1,1,Secondary,Academic,22,1,0,0,1,0,1,SG,0.03347644417043282,Medium
401025,FEMALE,SG,Gymnasium,0,1,1,Secondary,Academic,24,1,2,0,0,2,1,SG,0.030791474430654813,Medium
401026,MALE,SG,Gymnasium,0,1,1,Secondary,Academic,12,0,3,0,1,3,0,SG,0.07607212632592456,High
401026,MALE,SG,Gymnasium,0,1,1,Secondary,Academic,38,1,1,0,1,3,1,SG,0.07607212632592456,High
401028,FEMALE,SG,Gymnasium,0,1,1,Secondary,Academic,19,1,3,0,3,3,1,SG,0.06082400173559658,High
401028,FEMALE,SG,Gymnasium,0,1,1,Secondary,Academic,32,0,3,0,1,3,0,SG,0.06082400173559658,High
401028,FEMALE,SG,Gymnasium,0,1,1,Secondary,Academic,41,0,0,0,1,3,0,SG,0.06082400173559658,High
401032,FEMALE,SG,Gymnasium,0,1,1,Secondary,Academic,36,0,3,0,3,1,0,SG,0.03966631750488334,Medium
401040,FEMALE,SH,Gymnasium,0,3,1,Secondary,Academic,13,1,0,0,1,0,1,Other,0.022541767081262397,Low
401040,FEMALE,SH,Gymnasium,0,3,1,Secondary,Academic,25,1,0,0,1,0,1,Other,0.022541767081262397,Low
401052,MALE,ZH,Langzeitgymnasium,0,3,1,Secondary,Academic,21,1,3,0,3,1,1,ZH,0.10542668284807762,High
401055,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,11,1,2,0,1,2,1,Unknown,0.025565337033001352,Medium
401056,MALE,ZH,Langzeitgymnasium,0,1,1,Secondary,Academic,14,1,3,0,1,3,1,ZH,0.07264220329864327,High
401056,MALE,ZH,Langzeitgymnasium,0,1,1,Secondary,Academic,19,1,3,0,1,3,1,ZH,0.07264220329864327,High
401065,MALE,SG,Gymnasium,0,1,1,Secondary,Academic,12,1,0,0,1,0,1,SG,0.012616195511196516,Low
401066,FEMALE,SG,Gymnasium,0,1,1,Secondary,Academic,12,1,3,0,1,3,1,SG,0.057745171504815083,High
401066,FEMALE,SG,Gymnasium,0,1,1,Secondary,Academic,13,1,3,0,1,3,1,SG,0.057745171504815083,High
401069,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,31,0,0,0,1,0,0,BE,0.06676884577183644,High
401078,FEMALE,BE,Gymnasium,0,1,1,Secondary,Academic,13,1,3,0,3,1,1,BE,0.01796734633662097,Low
401078,FEMALE,BE,Gymnasium,0,1,1,Secondary,Academic,15,1,1,0,1,1,1,BE,0.01796734633662097,Low
401079,FEMALE,BE,Gymnasium,0,1,1,Secondary,Academic,22,0,0,0,1,0,0,BE,0.030168645348782185,Medium
401087,FEMALE,SH,Gymnasium,0,1,1,Secondary,Academic,13,1,0,0,1,0,1,Other,0.01333167135346206,Low
401088,MALE,SH,Gymnasium,0,1,1,Secondary,Academic,13,0,0,0,1,0,0,Other,0.024609584197161402,Low
401090,MALE,SH,Gymnasium,0,1,1,Secondary,Academic,37,1,0,0,1,0,1,Other,0.013152802392895674,Low
401097,FEMALE,BE,Gymnasium,0,1,1,Secondary,Academic,26,0,0,0,1,0,0,BE,0.01971304525172712,Low
401097,FEMALE,BE,Gymnasium,0,1,1,Secondary,Academic,28,0,0,0,1,0,0,BE,0.01971304525172712,Low
401097,FEMALE,BE,Gymnasium,0,1,1,Secondary,Academic,37,1,0,0,1,0,1,BE,0.01971304525172712,Low
401099,FEMALE,BE,Gymnasium,0,1,1,Secondary,Academic,27,0,0,0,1,0,0,BE,0.011114950795983953,Low
401101,FEMALE,BE,Gymnasium,0,1,1,Secondary,Academic,20,1,0,0,1,0,1,BE,0.015050154953011968,Low
401101,FEMALE,BE,Gymnasium,0,1,1,Secondary,Academic,33,0,0,0,1,0,0,BE,0.015050154953011968,Low
401102,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,12,1,0,0,1,3,1,BE,0.020281443702487262,Low
401102,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,20,1,0,0,1,0,1,BE,0.020281443702487262,Low
401102,MALE,BE,Gymnasium,0,1,1,Secondary,Academic,27,0,0,0,1,0,0,BE,0.020281443702487262,Low
401106,FEMALE,BE,Gymnasium,0,1,1,Secondary,Academic,44,1,0,0,1,0,1,BE,0.013488979199824827,Low
401107,FEMALE,BE,Gymnasium,0,1,1,Secondary,Academic,22,1,0,0,1,0,1,BE,0.01328014472027115,Low
401107,FEMALE,BE,Gymnasium,0,1,1,Secondary,Academic,42,0,0,0,1,0,0,BE,0.01328014472027115,Low
401108,Other,BE,Gymnasium,0,1,1,Secondary,Academic,17,1,0,0,1,0,1,BE,0.015198134241233712,Low
401108,Other,BE,Gymnasium,0,1,1,Secondary,Academic,23,1,0,0,1,0,1,BE,0.015198134241233712,Low
401108,Other,BE,Gymnasium,0,1,1,Secondary,Academic,45,1,0,0,1,0,1,BE,0.015198134241233712,Low
401111,FEMALE,BE,Gymnasium,0,1,1,Secondary,Academic,50,1,0,0,1,0,1,BE,0.013236120595147565,Low
401112,FEMALE,BE,Gymnasium,0,1,1,Secondary,Academic,48,1,0,0,1,0,1,BE,0.013310110239258441,Low
401112,FEMALE,BE,Gymnasium,0,1,1,Secondary,Academic,53,0,0,0,1,0,0,BE,0.013310110239258441,Low
401114,Other,BE,Gymnasium,0,1,1,Secondary,Academic,16,1,0,0,1,0,1,BE,0.031069124945856525,Medium
401114,Other,BE,Gymnasium,0,1,1,Secondary,Academic,29,0,0,0,1,0,0,BE,0.031069124945856525,Medium
401114,Other,BE,Gymnasium,0,1,1,Secondary,Academic,44,1,0,0,1,0,1,BE,0.031069124945856525,Medium
401125,MALE,ZH,Kurzzeitgymnasium,0,3,1,Secondary,Academic,18,1,0,0,1,3,1,ZH,0.1347032882209332,High
401129,FEMALE,ZH,Langzeitgymnasium,0,3,1,Secondary,Academic,15,1,2,0,1,2,1,ZH,0.05906204685259917,High
401143,Other,SG,Gymnasium,0,2,1,Secondary,Academic,27,0,3,0,3,1,0,SG,0.022479507143683332,Low
401143,Other,SG,Gymnasium,0,2,1,Secondary,Academic,32,0,1,0,3,1,0,SG,0.022479507143683332,Low
401147,Other,SG,Gymnasium,0,2,1,Secondary,Academic,16,1,1,0,1,3,1,SG,0.012581499944213953,Low
401149,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,35,0,2,0,0,2,0,SG,0.09934946814440387,High
401151,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,18,1,0,0,1,0,1,SG,0.01598102137290016,Low
401153,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,27,0,3,0,3,1,0,SG,0.023856159734951456,Low
401154,Other,SG,Gymnasium,0,2,1,Secondary,Academic,13,1,0,0,1,0,1,SG,0.012655489588324825,Low
401155,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,16,1,1,0,3,1,1,SG,0.01681358683104281,Low
401155,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,28,0,3,0,3,1,0,SG,0.01681358683104281,Low
401157,FEMALE,SG,Gymnasium,0,2,1,Secondary,Academic,26,0,3,0,3,1,0,SG,0.015654173124112027,Low
401174,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,19,0,3,0,3,1,0,SG,0.02528193781101971,Medium
401174,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,35,0,2,0,1,2,0,SG,0.02528193781101971,Medium
401176,FEMALE,SG,Gymnasium,0,1,1,Secondary,Academic,37,0,0,0,1,0,0,SG,0.11225473003865774,High
401177,MALE,SG,Gymnasium,0,2,1,Secondary,Academic,15,1,0,0,1,0,1,SG,0.00964274744640133,Low
401180,FEMALE,SG,FMS,0,2,1,Tertiary_Apprentice,Vocational,20,1,0,0,1,0,1,SG,0.010728171509221241,Low
401180,FEMALE,SG,FMS,0,2,1,Tertiary_Apprentice,Vocational,36,0,0,0,1,0,0,SG,0.010728171509221241,Low
401187,FEMALE,SG,FMS,0,2,1,Tertiary_Apprentice,Vocational,38,1,0,0,1,0,1,SG,0.016418403139496426,Low
401187,FEMALE,SG,FMS,0,2,1,Tertiary_Apprentice,Vocational,39,1,0,0,1,0,1,SG,0.016418403139496426,Low
401189,FEMALE,SG,FMS,0,2,1,Tertiary_Apprentice,Vocational,17,1,0,0,1,0,1,SG,0.010728171509221241,Low
401189,FEMALE,SG,FMS,0,2,1,Tertiary_Apprentice,Vocational,39,1,0,0,1,0,1,SG,0.010728171509221241,Low
401190,FEMALE,SG,FMS,0,2,1,Tertiary_Apprentice,Vocational,31,0,0,0,1,0,0,SG,0.010371357741445819,Low
401197,Other,ZH,Langzeitgymnasium,0,3,1,Secondary,Academic,19,1,3,0,1,3,1,ZH,0.06976577550633623,High
401197,Other,ZH,Langzeitgymnasium,0,3,1,Secondary,Academic,38,1,0,0,1,0,1,ZH,0.06976577550633623,High
401205,FEMALE,ZH,Langzeitgymnasium,0,3,1,Secondary,Academic,22,1,1,0,3,1,1,ZH,0.12830539084544085,High
401205,FEMALE,ZH,Langzeitgymnasium,0,3,1,Secondary,Academic,34,0,1,0,1,3,0,ZH,0.12830539084544085,High
401209,MALE,ZH,Langzeitgymnasium,0,3,1,Secondary,Academic,20,1,3,0,3,1,1,ZH,0.06680653984216786,High
401209,MALE,ZH,Langzeitgymnasium,0,3,1,Secondary,Academic,40,1,0,0,1,0,1,ZH,0.06680653984216786,High
401211,FEMALE,SG,FM,0,0,1,Tertiary_Apprentice,Vocational,20,1,0,0,1,0,1,SG,0.03316700208617013,Medium
401213,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,23,1,0,0,1,0,1,Unknown,0.05394298613315619,High
401213,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,34,0,0,0,1,0,0,Unknown,0.05394298613315619,High
401213,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,41,0,0,0,1,3,0,Unknown,0.05394298613315619,High
401214,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,29,0,0,0,1,0,0,Unknown,0.02823199871153758,Medium
401219,FEMALE,ZH,Langzeitgymnasium,0,3,1,Secondary,Academic,22,1,0,0,1,3,1,ZH,0.0541949428411171,High
401219,FEMALE,ZH,Langzeitgymnasium,0,3,1,Secondary,Academic,24,0,1,0,1,3,0,ZH,0.0541949428411171,High
401219,FEMALE,ZH,Langzeitgymnasium,0,3,1,Secondary,Academic,28,0,3,0,1,3,0,ZH,0.0541949428411171,High
401220,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,23,1,1,0,1,3,1,Unknown,0.09260928690324427,High
401220,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,27,0,0,0,1,0,0,Unknown,0.09260928690324427,High
401220,Unknown,Unknown,Unknown,0,0,1,Unknown,Unknown,43,0,0,0,1,0,0,Unknown,0.09260928690324427,High
401226,MALE,ZH,andere,0,0,1,Unknown,Other,25,0,0,0,1,0,0,ZH,0.05328563753543254,High
401226,MALE,ZH,andere,0,0,1,Unknown,Other,31,0,0,0,1,0,0,ZH,0.05328563753543254,High
401232,FEMALE,SO,FMS,0,3,1,Tertiary_Apprentice,Vocational,14,1,0,0,1,0,1,SO,0.010609233586629433,Low
401242,FEMALE,SO,FMS,0,3,1,Tertiary_Apprentice,Vocational,26,0,0,0,1,0,0,SO,0.009761685368993137,Low
