user_id,gender,canton,school,study,class_year,continuation_indicator,education_level,end_week,is_dropout_point,cluster_spectral,spectral_agg,kmeans_flat,kmeans_eucl,cluster_kmeans,stage2_outcome,engagement_score,engagement_level,school_type
401019,FEMALE,SG,Gymnasium,0,1,1,Secondary,47,0,2,0,1,2,2,0,619.0,High,Academic
401020,FEMALE,SG,Gymnasium,0,1,1,Secondary,11,0,2,0,0,2,2,0,25.0,Low,Academic
401020,FEMALE,SG,Gymnasium,0,1,1,Secondary,14,1,3,0,3,3,3,1,120.0,Medium,Academic
401020,FEMALE,SG,Gymnasium,0,1,1,Secondary,43,0,0,0,1,0,0,0,68.0,Medium,Academic
401021,FEMALE,SG,Gymnasium,0,1,1,Secondary,12,1,0,0,1,3,0,1,87.0,Medium,Academic
401021,FEMALE,SG,Gymnasium,0,1,1,Secondary,31,0,0,0,1,0,0,0,43.0,Low,Academic
401022,FEMALE,SG,Gymnasium,0,1,1,Secondary,22,1,0,0,1,0,0,1,81.0,Medium,Academic
401025,FEMALE,SG,Gymnasium,0,1,1,Secondary,24,1,2,0,0,2,2,1,126.0,Medium,Academic
401026,MALE,SG,Gymnasium,0,1,1,Secondary,12,0,3,0,1,3,3,0,64.0,Low,Academic
401026,MALE,SG,Gymnasium,0,1,1,Secondary,38,1,1,0,1,3,1,1,100.0,Medium,Academic
401028,FEMALE,SG,Gymnasium,0,1,1,Secondary,19,1,3,0,3,3,3,1,131.0,Medium,Academic
401028,FEMALE,SG,Gymnasium,0,1,1,Secondary,32,0,3,0,1,3,3,0,57.0,Low,Academic
401028,FEMALE,SG,Gymnasium,0,1,1,Secondary,41,0,0,0,1,3,0,0,178.0,High,Academic
401032,FEMALE,SG,Gymnasium,0,1,1,Secondary,36,0,3,0,3,1,3,0,73.0,Medium,Academic
401040,FEMALE,SH,Gymnasium,0,3,1,Secondary,13,1,0,0,1,0,0,1,80.0,Medium,Academic
401040,FEMALE,SH,Gymnasium,0,3,1,Secondary,25,1,0,0,1,0,0,1,93.0,Medium,Academic
401052,MALE,ZH,Langzeitgymnasium,0,3,1,Secondary,21,1,3,0,3,1,3,1,128.0,Medium,Academic
401055,Unknown,Unknown,Unknown,0,0,1,Unknown,11,1,2,0,1,2,2,1,118.0,Medium,Other
401056,MALE,ZH,Langzeitgymnasium,0,1,1,Secondary,14,1,3,0,1,3,3,1,81.0,Medium,Academic
401056,MALE,ZH,Langzeitgymnasium,0,1,1,Secondary,19,1,3,0,1,3,3,1,29.0,Low,Academic
401065,MALE,SG,Gymnasium,0,1,1,Secondary,12,1,0,0,1,0,0,1,117.0,Medium,Academic
401066,FEMALE,SG,Gymnasium,0,1,1,Secondary,12,1,3,0,1,3,3,1,74.0,Medium,Academic
401066,FEMALE,SG,Gymnasium,0,1,1,Secondary,13,1,3,0,1,3,3,1,534.0,High,Academic
401069,MALE,BE,Gymnasium,0,1,1,Secondary,31,0,0,0,1,0,0,0,508.0,High,Academic
401078,FEMALE,BE,Gymnasium,0,1,1,Secondary,13,1,3,0,3,1,3,1,368.0,High,Academic
401078,FEMALE,BE,Gymnasium,0,1,1,Secondary,15,1,1,0,1,1,1,1,415.0,High,Academic
401079,FEMALE,BE,Gymnasium,0,1,1,Secondary,22,0,0,0,1,0,0,0,432.0,High,Academic
401087,FEMALE,SH,Gymnasium,0,1,1,Secondary,13,1,0,0,1,0,0,1,423.0,High,Academic
401088,MALE,SH,Gymnasium,0,1,1,Secondary,13,0,0,0,1,0,0,0,488.0,High,Academic
401090,MALE,SH,Gymnasium,0,1,1,Secondary,37,1,0,0,1,0,0,1,338.0,High,Academic
401097,FEMALE,BE,Gymnasium,0,1,1,Secondary,26,0,0,0,1,0,0,0,619.0,High,Academic
401097,FEMALE,BE,Gymnasium,0,1,1,Secondary,28,0,0,0,1,0,0,0,420.0,High,Academic
401097,FEMALE,BE,Gymnasium,0,1,1,Secondary,37,1,0,0,1,0,0,1,63.0,Low,Academic
401099,FEMALE,BE,Gymnasium,0,1,1,Secondary,27,0,0,0,1,0,0,0,318.0,High,Academic
401101,FEMALE,BE,Gymnasium,0,1,1,Secondary,20,1,0,0,1,0,0,1,278.0,High,Academic
401101,FEMALE,BE,Gymnasium,0,1,1,Secondary,33,0,0,0,1,0,0,0,523.0,High,Academic
401102,MALE,BE,Gymnasium,0,1,1,Secondary,12,1,0,0,1,3,0,1,417.0,High,Academic
401102,MALE,BE,Gymnasium,0,1,1,Secondary,20,1,0,0,1,0,0,1,362.0,High,Academic
401102,MALE,BE,Gymnasium,0,1,1,Secondary,27,0,0,0,1,0,0,0,1208.0,High,Academic
401106,FEMALE,BE,Gymnasium,0,1,1,Secondary,44,1,0,0,1,0,0,1,344.0,High,Academic
401107,FEMALE,BE,Gymnasium,0,1,1,Secondary,22,1,0,0,1,0,0,1,275.0,High,Academic
401107,FEMALE,BE,Gymnasium,0,1,1,Secondary,42,0,0,0,1,0,0,0,681.0,High,Academic
401108,Other,BE,Gymnasium,0,1,1,Secondary,17,1,0,0,1,0,0,1,248.0,High,Academic
401108,Other,BE,Gymnasium,0,1,1,Secondary,23,1,0,0,1,0,0,1,226.0,High,Academic
401108,Other,BE,Gymnasium,0,1,1,Secondary,45,1,0,0,1,0,0,1,386.0,High,Academic
401111,FEMALE,BE,Gymnasium,0,1,1,Secondary,50,1,0,0,1,0,0,1,301.0,High,Academic
401112,FEMALE,BE,Gymnasium,0,1,1,Secondary,48,1,0,0,1,0,0,1,452.0,High,Academic
401112,FEMALE,BE,Gymnasium,0,1,1,Secondary,53,0,0,0,1,0,0,0,500.0,High,Academic
401114,Other,BE,Gymnasium,0,1,1,Secondary,16,1,0,0,1,0,0,1,292.0,High,Academic
401114,Other,BE,Gymnasium,0,1,1,Secondary,29,0,0,0,1,0,0,0,429.0,High,Academic
401114,Other,BE,Gymnasium,0,1,1,Secondary,44,1,0,0,1,0,0,1,322.0,High,Academic
401125,MALE,ZH,Kurzzeitgymnasium,0,3,1,Secondary,18,1,0,0,1,3,0,1,309.0,High,Academic
401129,FEMALE,ZH,Langzeitgymnasium,0,3,1,Secondary,15,1,2,0,1,2,2,1,330.0,High,Academic
401143,Other,SG,Gymnasium,0,2,1,Secondary,27,0,3,0,3,1,3,0,152.0,Medium,Academic
401143,Other,SG,Gymnasium,0,2,1,Secondary,32,0,1,0,3,1,1,0,288.0,High,Academic
401147,Other,SG,Gymnasium,0,2,1,Secondary,16,1,1,0,1,3,1,1,69.0,Medium,Academic
401149,FEMALE,SG,Gymnasium,0,2,1,Secondary,35,0,2,0,0,2,2,0,77.0,Medium,Academic
401151,FEMALE,SG,Gymnasium,0,2,1,Secondary,18,1,0,0,1,0,0,1,494.0,High,Academic
401153,FEMALE,SG,Gymnasium,0,2,1,Secondary,27,0,3,0,3,1,3,0,367.0,High,Academic
401154,Other,SG,Gymnasium,0,2,1,Secondary,13,1,0,0,1,0,0,1,253.0,High,Academic
401155,MALE,SG,Gymnasium,0,2,1,Secondary,16,1,1,0,3,1,1,1,265.0,High,Academic
401155,MALE,SG,Gymnasium,0,2,1,Secondary,28,0,3,0,3,1,3,0,350.0,High,Academic
401157,FEMALE,SG,Gymnasium,0,2,1,Secondary,26,0,3,0,3,1,3,0,214.0,High,Academic
401174,MALE,SG,Gymnasium,0,2,1,Secondary,19,0,3,0,3,1,3,0,525.0,High,Academic
401174,MALE,SG,Gymnasium,0,2,1,Secondary,35,0,2,0,1,2,2,0,307.0,High,Academic
401176,FEMALE,SG,Gymnasium,0,1,1,Secondary,37,0,0,0,1,0,0,0,820.0,High,Academic
401177,MALE,SG,Gymnasium,0,2,1,Secondary,15,1,0,0,1,0,0,1,254.0,High,Academic
401180,FEMALE,SG,FMS,0,2,1,Tertiary_Apprentice,20,1,0,0,1,0,0,1,360.0,High,Vocational
401180,FEMALE,SG,FMS,0,2,1,Tertiary_Apprentice,36,0,0,0,1,0,0,0,421.0,High,Vocational
401187,FEMALE,SG,FMS,0,2,1,Tertiary_Apprentice,38,1,0,0,1,0,0,1,876.0,High,Vocational
401187,FEMALE,SG,FMS,0,2,1,Tertiary_Apprentice,39,1,0,0,1,0,0,1,114.0,Medium,Vocational
401189,FEMALE,SG,FMS,0,2,1,Tertiary_Apprentice,17,1,0,0,1,0,0,1,367.0,High,Vocational
401189,FEMALE,SG,FMS,0,2,1,Tertiary_Apprentice,39,1,0,0,1,0,0,1,136.0,Medium,Vocational
401190,FEMALE,SG,FMS,0,2,1,Tertiary_Apprentice,31,0,0,0,1,0,0,0,273.0,High,Vocational
401197,Other,ZH,Langzeitgymnasium,0,3,1,Secondary,19,1,3,0,1,3,3,1,301.0,High,Academic
401197,Other,ZH,Langzeitgymnasium,0,3,1,Secondary,38,1,0,0,1,0,0,1,237.0,High,Academic
401205,FEMALE,ZH,Langzeitgymnasium,0,3,1,Secondary,22,1,1,0,3,1,1,1,333.0,High,Academic
401205,FEMALE,ZH,Langzeitgymnasium,0,3,1,Secondary,34,0,1,0,1,3,1,0,364.0,High,Academic
401209,MALE,ZH,Langzeitgymnasium,0,3,1,Secondary,20,1,3,0,3,1,3,1,425.0,High,Academic
401209,MALE,ZH,Langzeitgymnasium,0,3,1,Secondary,40,1,0,0,1,0,0,1,89.0,Medium,Academic
401211,FEMALE,SG,FM,0,0,1,Tertiary_Apprentice,20,1,0,0,1,0,0,1,82.0,Medium,Vocational
401213,Unknown,Unknown,Unknown,0,0,1,Unknown,23,1,0,0,1,0,0,1,270.0,High,Other
401213,Unknown,Unknown,Unknown,0,0,1,Unknown,34,0,0,0,1,0,0,0,366.0,High,Other
401213,Unknown,Unknown,Unknown,0,0,1,Unknown,41,0,0,0,1,3,0,0,1037.0,High,Other
401214,Unknown,Unknown,Unknown,0,0,1,Unknown,29,0,0,0,1,0,0,0,319.0,High,Other
401219,FEMALE,ZH,Langzeitgymnasium,0,3,1,Secondary,22,1,0,0,1,3,0,1,361.0,High,Academic
401219,FEMALE,ZH,Langzeitgymnasium,0,3,1,Secondary,24,0,1,0,1,3,1,0,356.0,High,Academic
401219,FEMALE,ZH,Langzeitgymnasium,0,3,1,Secondary,28,0,3,0,1,3,3,0,340.0,High,Academic
401220,Unknown,Unknown,Unknown,0,0,1,Unknown,23,1,1,0,1,3,1,1,377.0,High,Other
401220,Unknown,Unknown,Unknown,0,0,1,Unknown,27,0,0,0,1,0,0,0,168.0,High,Other
401220,Unknown,Unknown,Unknown,0,0,1,Unknown,43,0,0,0,1,0,0,0,157.0,Medium,Other
401226,MALE,ZH,andere,0,0,1,Unknown,25,0,0,0,1,0,0,0,135.0,Medium,Other
401226,MALE,ZH,andere,0,0,1,Unknown,31,0,0,0,1,0,0,0,195.0,High,Other
401232,FEMALE,SO,FMS,0,3,1,Tertiary_Apprentice,14,1,0,0,1,0,0,1,157.0,Medium,Vocational
401242,FEMALE,SO,FMS,0,3,1,Tertiary_Apprentice,26,0,0,0,1,0,0,0,182.0,High,Vocational
401251,FEMALE,ZH,Kurzzeitgymnasium,0,3,1,Secondary,16,1,3,0,1,3,3,1,385.0,High,Academic
401253,FEMALE,ZH,Langzeitgymnasium,0,3,1,Secondary,31,0,0,0,1,0,0,0,206.0,High,Academic
401253,FEMALE,ZH,Langzeitgymnasium,0,3,1,Secondary,33,0,0,0,1,0,0,0,121.0,Medium,Academic
401255,FEMALE,ZH,Langzeitgymnasium,0,3,1,Secondary,24,0,1,0,0,1,1,0,441.0,High,Academic
401256,FEMALE,ZH,Langzeitgymnasium,0,3,1,Secondary,11,0,2,0,1,2,2,0,28.0,Low,Academic
401256,FEMALE,ZH,Langzeitgymnasium,0,3,1,Secondary,12,0,0,0,1,3,0,0,413.0,High,Academic
401256,FEMALE,ZH,Langzeitgymnasium,0,3,1,Secondary,14,0,0,0,1,3,0,0,307.0,High,Academic
401256,FEMALE,ZH,Langzeitgymnasium,0,3,1,Secondary,23,0,1,0,3,3,1,0,239.0,High,Academic
401260,MALE,ZH,Langzeitgymnasium,0,3,1,Secondary,16,1,0,0,1,3,0,1,80.0,Medium,Academic
401260,MALE,ZH,Langzeitgymnasium,0,3,1,Secondary,31,0,0,0,1,0,0,0,61.0,Low,Academic
401288,MALE,BE,Gymnasium,0,1,1,Secondary,22,1,0,0,1,0,0,1,63.0,Low,Academic
401288,MALE,BE,Gymnasium,0,1,1,Secondary,23,1,0,0,1,0,0,1,106.0,Medium,Academic
401291,FEMALE,BE,Gymnasium,0,1,1,Secondary,15,1,0,0,1,0,0,1,99.0,Medium,Academic
401291,FEMALE,BE,Gymnasium,0,1,1,Secondary,29,0,0,0,1,0,0,0,172.0,High,Academic
401305,FEMALE,ZH,Liceo Artistico,0,1,1,Unknown,35,0,0,0,1,0,0,0,8.0,Low,Other
401314,MALE,ZH,Langzeitgymnasium,0,3,1,Secondary,17,1,1,0,3,1,1,1,151.0,Medium,Academic
401315,Unknown,Unknown,Unknown,0,0,1,Unknown,12,1,1,0,1,3,1,1,53.0,Low,Other
401315,Unknown,Unknown,Unknown,0,0,1,Unknown,18,1,0,0,1,0,0,1,113.0,Medium,Other
401315,Unknown,Unknown,Unknown,0,0,1,Unknown,32,0,0,0,1,0,0,0,141.0,Medium,Other
401317,FEMALE,SG,FMS,0,3,1,Tertiary_Apprentice,13,1,0,0,1,0,0,1,126.0,Medium,Vocational
401317,FEMALE,SG,FMS,0,3,1,Tertiary_Apprentice,27,0,0,0,1,0,0,0,36.0,Low,Vocational
401318,FEMALE,SG,FMS,0,3,1,Tertiary_Apprentice,41,0,0,0,1,0,0,0,107.0,Medium,Vocational
401320,Unknown,Unknown,Unknown,0,0,1,Unknown,15,1,0,0,1,0,0,1,15.0,Low,Other
401320,Unknown,Unknown,Unknown,0,0,1,Unknown,19,0,0,0,1,0,0,0,232.0,High,Other
401320,Unknown,Unknown,Unknown,0,0,1,Unknown,42,0,1,0,1,3,1,0,262.0,High,Other
401329,FEMALE,BS,Gymnasium,0,1,1,Secondary,34,0,0,0,1,0,0,0,10.0,Low,Academic
401332,FEMALE,ZH,Langzeitgymnasium,0,5,1,Secondary,23,1,0,0,1,0,0,1,76.0,Medium,Academic
401337,MALE,BS,Gymnasium,0,1,1,Secondary,14,1,0,0,1,0,0,1,335.0,High,Academic
401338,MALE,BS,Gymnasium,0,1,1,Secondary,29,0,0,0,1,0,0,0,4.0,Low,Academic
401338,MALE,BS,Gymnasium,0,1,1,Secondary,33,0,0,0,1,0,0,0,183.0,High,Academic
401339,FEMALE,BS,Gymnasium,0,1,1,Secondary,20,1,0,0,1,0,0,1,354.0,High,Academic
401340,FEMALE,BS,Gymnasium,0,1,1,Secondary,41,0,0,0,1,0,0,0,211.0,High,Academic
401341,FEMALE,BS,Gymnasium,0,1,1,Secondary,23,1,0,0,1,0,0,1,183.0,High,Academic
401341,FEMALE,BS,Gymnasium,0,1,1,Secondary,29,0,0,0,1,0,0,0,8.0,Low,Academic
401342,MALE,BS,Gymnasium,0,1,1,Secondary,28,0,0,0,1,0,0,0,6.0,Low,Academic
401343,FEMALE,BS,Gymnasium,0,1,1,Secondary,11,1,2,0,1,2,2,1,54.0,Low,Academic
401343,FEMALE,BS,Gymnasium,0,1,1,Secondary,18,1,0,0,1,0,0,1,391.0,High,Academic
401345,FEMALE,BS,Gymnasium,0,1,1,Secondary,13,1,0,0,1,0,0,1,634.0,High,Academic
401345,FEMALE,BS,Gymnasium,0,1,1,Secondary,28,0,0,0,1,0,0,0,150.0,Medium,Academic
401345,FEMALE,BS,Gymnasium,0,1,1,Secondary,44,0,0,0,1,0,0,0,219.0,High,Academic
401348,FEMALE,BS,Gymnasium,0,1,1,Secondary,25,0,0,0,1,0,0,0,22.0,Low,Academic
401350,FEMALE,BS,Gymnasium,0,1,1,Secondary,16,1,0,0,1,0,0,1,200.0,High,Academic
401350,FEMALE,BS,Gymnasium,0,1,1,Secondary,35,0,0,0,1,0,0,0,249.0,High,Academic
401386,FEMALE,SG,WMS,0,3,1,Unknown,21,1,0,0,1,0,0,1,47.0,Low,Other
401387,FEMALE,ZH,Langzeitgymnasium,0,1,1,Secondary,20,1,3,0,1,3,3,1,144.0,Medium,Academic
401387,FEMALE,ZH,Langzeitgymnasium,0,1,1,Secondary,49,1,2,0,1,2,2,1,92.0,Medium,Academic
401390,MALE,BS,Gymnasium,0,1,1,Secondary,27,0,0,0,1,0,0,0,145.0,Medium,Academic
401390,MALE,BS,Gymnasium,0,1,1,Secondary,40,0,0,0,1,0,0,0,15.0,Low,Academic
401391,MALE,SG,Gymnasium,0,1,1,Secondary,19,1,3,0,1,3,3,1,301.0,High,Academic
401392,MALE,SG,Gymnasium,0,1,1,Secondary,26,0,2,0,0,2,2,0,188.0,High,Academic
401393,FEMALE,SG,Gymnasium,0,1,1,Secondary,45,0,0,0,1,0,0,0,67.0,Medium,Academic
401404,FEMALE,LU,Langzeitgymnasium,0,4,1,Secondary,23,1,3,0,1,1,3,1,334.0,High,Academic
401405,MALE,ZH,Langzeitgymnasium,0,1,1,Secondary,25,0,3,0,1,3,3,0,99.0,Medium,Academic
401405,MALE,ZH,Langzeitgymnasium,0,1,1,Secondary,41,1,3,0,3,3,3,1,160.0,Medium,Academic
401428,FEMALE,SG,Gymnasium,0,1,1,Secondary,29,0,0,0,1,0,0,0,72.0,Medium,Academic
401428,FEMALE,SG,Gymnasium,0,1,1,Secondary,41,0,3,0,1,3,3,0,271.0,High,Academic
401430,FEMALE,AR,FMS,0,1,1,Tertiary_Apprentice,11,1,2,0,1,2,2,1,224.0,High,Vocational
401431,FEMALE,AR,FMS,0,1,1,Tertiary_Apprentice,28,0,1,0,1,3,1,0,185.0,High,Vocational
401431,FEMALE,AR,FMS,0,1,1,Tertiary_Apprentice,29,0,1,0,1,3,1,0,277.0,High,Vocational
401437,FEMALE,AR,FMS,0,1,1,Tertiary_Apprentice,12,1,0,0,1,0,0,1,136.0,Medium,Vocational
401438,MALE,AR,FMS,0,1,1,Tertiary_Apprentice,14,1,0,0,1,3,0,1,40.0,Low,Vocational
401439,FEMALE,AR,FMS,0,1,1,Tertiary_Apprentice,13,1,0,0,1,3,0,1,234.0,High,Vocational
401440,MALE,AR,FMS,0,1,1,Tertiary_Apprentice,13,1,0,0,1,3,0,1,240.0,High,Vocational
401440,MALE,AR,FMS,0,1,1,Tertiary_Apprentice,14,1,0,0,1,3,0,1,118.0,Medium,Vocational
401442,MALE,AR,FMS,0,1,1,Tertiary_Apprentice,17,1,1,0,1,3,1,1,249.0,High,Vocational
401443,FEMALE,AR,FMS,0,1,1,Tertiary_Apprentice,15,1,0,0,1,3,0,1,97.0,Medium,Vocational
401444,Other,AR,FMS,0,1,1,Tertiary_Apprentice,28,0,3,0,1,3,3,0,168.0,High,Vocational
401444,Other,AR,FMS,0,1,1,Tertiary_Apprentice,36,1,1,0,1,3,1,1,125.0,Medium,Vocational
401550,FEMALE,BL,Gymnasium,0,1,1,Secondary,18,1,2,0,1,2,2,1,105.0,Medium,Academic
401550,FEMALE,BL,Gymnasium,0,1,1,Secondary,22,1,0,0,1,0,0,1,224.0,High,Academic
401550,FEMALE,BL,Gymnasium,0,1,1,Secondary,48,0,2,0,0,2,2,0,112.0,Medium,Academic
401556,MALE,SG,Gymnasium,0,1,1,Secondary,37,0,0,0,1,0,0,0,81.0,Medium,Academic
401559,MALE,SG,Gymnasium,0,1,1,Secondary,23,1,1,0,1,1,1,1,157.0,Medium,Academic
401561,MALE,SG,Gymnasium,0,1,1,Secondary,34,0,0,0,1,0,0,0,168.0,High,Academic
401563,FEMALE,SG,Gymnasium,0,1,1,Secondary,29,0,0,0,1,0,0,0,79.0,Medium,Academic
401563,FEMALE,SG,Gymnasium,0,1,1,Secondary,30,0,0,0,1,0,0,0,47.0,Low,Academic
401563,FEMALE,SG,Gymnasium,0,1,1,Secondary,32,0,0,0,1,0,0,0,54.0,Low,Academic
401564,FEMALE,SG,Gymnasium,0,1,1,Secondary,15,1,3,0,1,3,3,1,46.0,Low,Academic
401564,FEMALE,SG,Gymnasium,0,1,1,Secondary,25,0,1,0,1,3,1,0,14.0,Low,Academic
401566,MALE,SG,Gymnasium,0,1,1,Secondary,44,0,0,0,1,0,0,0,60.0,Low,Academic
401567,MALE,SG,Gymnasium,0,1,1,Secondary,17,1,3,0,1,3,3,1,22.0,Low,Academic
401567,MALE,SG,Gymnasium,0,1,1,Secondary,32,0,0,0,1,0,0,0,37.0,Low,Academic
401579,Unknown,Unknown,Unknown,0,0,1,Unknown,17,1,3,0,3,1,3,1,19.0,Low,Other
401580,Unknown,Unknown,Unknown,0,0,1,Unknown,25,0,0,0,1,0,0,0,53.0,Low,Other
401583,MALE,SO,Gymnasium,0,1,1,Secondary,17,1,2,0,0,2,2,1,11.0,Low,Academic
401583,MALE,SO,Gymnasium,0,1,1,Secondary,37,1,0,0,1,0,0,1,35.0,Low,Academic
401586,MALE,SO,Gymnasium,0,1,1,Secondary,22,1,0,0,1,0,0,1,19.0,Low,Academic
401586,MALE,SO,Gymnasium,0,1,1,Secondary,27,0,0,0,1,0,0,0,12.0,Low,Academic
401587,MALE,SO,Gymnasium,0,1,1,Secondary,18,1,1,0,3,1,1,1,10.0,Low,Academic
401588,MALE,SO,Gymnasium,0,1,1,Secondary,31,1,0,0,1,0,0,1,508.0,High,Academic
401593,MALE,SO,Gymnasium,0,1,1,Secondary,26,0,0,0,1,0,0,0,41.0,Low,Academic
401593,MALE,SO,Gymnasium,0,1,1,Secondary,28,0,0,0,1,0,0,0,223.0,High,Academic
401593,MALE,SO,Gymnasium,0,1,1,Secondary,31,0,0,0,1,0,0,0,221.0,High,Academic
401594,MALE,SO,Gymnasium,0,1,1,Secondary,13,1,3,0,3,1,3,1,466.0,High,Academic
401596,MALE,SO,Gymnasium,0,1,1,Secondary,13,1,3,0,3,1,3,1,168.0,High,Academic
401596,MALE,SO,Gymnasium,0,1,1,Secondary,31,0,0,0,1,0,0,0,60.0,Low,Academic
401596,MALE,SO,Gymnasium,0,1,1,Secondary,38,0,3,0,1,3,3,0,147.0,Medium,Academic
401597,MALE,SO,Gymnasium,0,1,1,Secondary,13,1,1,0,3,1,1,1,641.0,High,Academic
401597,MALE,SO,Gymnasium,0,1,1,Secondary,31,0,0,0,1,0,0,0,61.0,Low,Academic
401597,MALE,SO,Gymnasium,0,1,1,Secondary,37,1,0,0,1,0,0,1,192.0,High,Academic
401599,MALE,Andere,Keine Angabe,0,0,1,Unknown,17,1,0,0,1,0,0,1,428.0,High,Other
401602,FEMALE,SO,Gymnasium,0,1,1,Secondary,23,1,2,0,0,2,2,1,185.0,High,Academic
401620,Unknown,Unknown,Unknown,0,0,1,Unknown,21,0,3,0,3,1,3,0,218.0,High,Other
401620,Unknown,Unknown,Unknown,0,0,1,Unknown,29,0,1,0,3,1,1,0,93.0,Medium,Other
401621,Other,ZH,Kurzzeitgymnasium,0,1,1,Secondary,19,0,0,0,1,0,0,0,66.0,Medium,Academic
401621,Other,ZH,Kurzzeitgymnasium,0,1,1,Secondary,23,0,3,0,3,3,3,0,34.0,Low,Academic
401622,MALE,ZH,Kurzzeitgymnasium,0,1,1,Secondary,15,1,2,0,0,2,2,1,61.0,Low,Academic
401624,FEMALE,ZH,Langzeitgymnasium,0,3,1,Secondary,18,0,3,0,3,3,3,0,188.0,High,Academic
401624,FEMALE,ZH,Langzeitgymnasium,0,3,1,Secondary,21,0,3,0,3,1,3,0,180.0,High,Academic
401626,MALE,ZH,Langzeitgymnasium,0,3,1,Secondary,11,0,1,0,3,1,1,0,185.0,High,Academic
401627,FEMALE,ZH,Kurzzeitgymnasium,0,1,1,Secondary,22,0,3,0,3,1,3,0,133.0,Medium,Academic
401627,FEMALE,ZH,Kurzzeitgymnasium,0,1,1,Secondary,44,1,0,0,1,0,0,1,129.0,Medium,Academic
401628,MALE,ZH,Langzeitgymnasium,0,3,1,Secondary,22,0,3,0,3,1,3,0,84.0,Medium,Academic
401628,MALE,ZH,Langzeitgymnasium,0,3,1,Secondary,26,0,3,0,3,1,3,0,93.0,Medium,Academic
401628,MALE,ZH,Langzeitgymnasium,0,3,1,Secondary,33,0,2,0,0,2,2,0,130.0,Medium,Academic
401628,MALE,ZH,Langzeitgymnasium,0,3,1,Secondary,51,1,0,0,1,0,0,1,92.0,Medium,Academic
401629,Other,ZH,Langzeitgymnasium,0,3,1,Secondary,49,1,0,0,1,0,0,1,94.0,Medium,Academic
401630,MALE,ZH,Langzeitgymnasium,0,3,1,Secondary,26,0,1,0,3,1,1,0,90.0,Medium,Academic
401631,Other,ZH,Langzeitgymnasium,0,3,1,Secondary,18,0,3,0,1,3,3,0,158.0,Medium,Academic
401632,Other,ZH,Langzeitgymnasium,0,3,1,Secondary,20,0,3,0,3,1,3,0,75.0,Medium,Academic
401632,Other,ZH,Langzeitgymnasium,0,3,1,Secondary,35,0,2,0,0,2,2,0,111.0,Medium,Academic
401633,MALE,ZH,Langzeitgymnasium,0,3,1,Secondary,20,0,3,0,3,1,3,0,149.0,Medium,Academic
401635,MALE,ZH,Langzeitgymnasium,0,3,1,Secondary,29,0,1,0,3,1,1,0,109.0,Medium,Academic
401637,MALE,ZH,Langzeitgymnasium,0,3,1,Secondary,41,1,0,0,1,0,0,1,354.0,High,Academic
401647,FEMALE,ZH,Langzeitgymnasium,0,2,1,Secondary,22,1,0,0,1,0,0,1,217.0,High,Academic
401652,MALE,ZH,IMS,0,2,1,Secondary,22,1,3,0,3,1,3,1,1077.0,High,Other
401659,MALE,ZH,IMS,0,2,1,Secondary,26,0,0,0,1,0,0,0,216.0,High,Other
401663,MALE,ZH,IMS,0,2,1,Secondary,15,1,0,0,1,0,0,1,122.0,Medium,Other
401665,MALE,SO,Gymnasium,0,2,1,Secondary,20,1,0,0,1,0,0,1,29.0,Low,Academic
401665,MALE,SO,Gymnasium,0,2,1,Secondary,32,0,0,0,1,0,0,0,8.0,Low,Academic
401666,FEMALE,SO,Gymnasium,0,2,1,Secondary,13,1,0,0,1,0,0,1,29.0,Low,Academic
401666,FEMALE,SO,Gymnasium,0,2,1,Secondary,26,0,0,0,1,0,0,0,48.0,Low,Academic
401668,FEMALE,SO,Gymnasium,0,2,1,Secondary,37,1,0,0,1,0,0,1,38.0,Low,Academic
401669,FEMALE,SO,Gymnasium,0,2,1,Secondary,17,1,0,0,1,0,0,1,17.0,Low,Academic
401669,FEMALE,SO,Gymnasium,0,2,1,Secondary,37,0,0,0,1,0,0,0,95.0,Medium,Academic
401672,MALE,SO,Gymnasium,0,2,1,Secondary,27,0,0,0,1,0,0,0,39.0,Low,Academic
401676,FEMALE,SO,Gymnasium,0,2,1,Secondary,20,1,0,0,1,0,0,1,23.0,Low,Academic
401677,MALE,SO,Gymnasium,0,2,1,Secondary,25,0,0,0,1,0,0,0,5.0,Low,Academic
401678,FEMALE,SO,Gymnasium,0,2,1,Secondary,32,0,0,0,1,0,0,0,32.0,Low,Academic
401680,FEMALE,SO,Gymnasium,0,2,1,Secondary,17,1,0,0,1,0,0,1,38.0,Low,Academic
401708,Other,SG,Gymnasium,0,1,1,Secondary,14,0,1,0,1,3,1,0,110.0,Medium,Academic
401709,FEMALE,SG,Gymnasium,0,1,1,Secondary,20,0,0,0,1,0,0,0,23.0,Low,Academic
401709,FEMALE,SG,Gymnasium,0,1,1,Secondary,28,0,1,0,3,1,1,0,103.0,Medium,Academic
401709,FEMALE,SG,Gymnasium,0,1,1,Secondary,31,0,1,0,1,1,1,0,171.0,High,Academic
401711,FEMALE,SG,Gymnasium,0,1,1,Secondary,15,1,0,0,1,0,0,1,89.0,Medium,Academic
401711,FEMALE,SG,Gymnasium,0,1,1,Secondary,30,0,0,0,1,0,0,0,115.0,Medium,Academic
401711,FEMALE,SG,Gymnasium,0,1,1,Secondary,31,0,0,0,1,0,0,0,100.0,Medium,Academic
